413;PITO;Laageind 19;Stabroek;2940;N/A;4.3602000999;51.329789899
414;PTS CAMPUS MECHELEN;Antwerpsesteenweg 145;Mechelen;2800;N/A;4.4692542000;51.0440359
415;PTS CAMPUS BOOM;Beukenlaan 44 bus 1;Boom;2850;N/A;4.3683337999;51.0971276
416;PROVINCIAAL INSTITUUT PIVA;Desguinlei 244;Antwerpen;2018;N/A;4.3958615999;51.1971224
417;UNIVERSITEIT GENT;Rectoraat Sint-Pietersnieuwstraat 25;Gent;9000;"<p class=""p1"">AED lokatie : Het Pand, De Aula Gusb Hilo Ufo gebouw Merelbeke faculteit diergeneeskunde <p class=""p1"">Beschikbare : AVmedical";3.7282093999;51.0473598
418;K. MERKSEM ANTWERPEN NOORD;Terlindenhofstraat 211;Merksem;2170;"<p class=""p1"">Jef Mermansstadion";4.4441303999;51.2481511
419;PROVINCIAAL DOMEIN HUIZINGEN;Provinciaal Domein Huizingen;Beersel;1654;"<p class=""p1"">AED lokatie : Zwembad + onthaal van het domein <p class=""p1"">Beschikbare : ER ZIJN 2 AED BESCHIKBAAR";4.2802000000;50.743109999
420;RODE KRUIS HAMME;Meulenbroekstraat 1B;Hamme;9220;"<p class=""p1"">AED lokatie : Waasland Shopping center <p class=""p1"">Beschikbare : Aan de infobalie";4.1330373000;51.1004431
421;PIVO;Poverstraat 75 B48;Asse;1731;"<p class=""p1"">AED lokatie : Aan het onthaal van het hoofdgebouw van het Provinciaal instituut voor vorming en opleiding (PIVO). Meer bepaald het gebouw 69. <p class=""p1"">Beschikbare : 1 Laerdal heartstart";4.2774058999;50.896017
422;ZAAL FAMILIA (NATIONAL GILDE);Kruineikestraat 2;Tildonk;3150;"<p class=""p1"">Hangt buiten aan de muur, links van het gebouw.&nbsp ";4.6447911000;50.9437755
423;GEMEENTEHUIS PUTTE;gemeenteplein 1;Putte;2580;N/A;4.6278753999;51.0570501
424;WOON EN ZORGCENTRUM SINT ELIZABETH;kwakkelenberg 3;Duffel;2570;N/A;4.5107911999;51.0951203
425;JUERGEN CLASSEN MEDICAL;Westschachtstr. 14;Mechernich;53894;"<p class=""p1"">AED Standort : Wohnung, Westschachtstr. 14, 53894 Mechernich&nbsp  <p class=""p1"">Disponibilité : 24 Stunden";6.5975875999;50.5668655
426;ATELIER SERVICE VOIRIE;Rue du Village;Flémalle;4400;"<span style=""color: #737373  font-family: Arial, Verdana, Helvetica, sans-serif  line-height: 18px  text-align: justify "">Derrière l'Arsenal des Pompiers.</span>";5.4701486999;50.6009401
427;STADT POTSDAM BRANDENBURG;Babelsberger Straße 1;Potsdam;14473;"<p class=""p1"">AED Location : Potsdam Hauptbahnhof main train station nahe Schuhladen/Blume 2000 (close to flower shop/shoe store) <p class=""p1"">Availability : Mounted on the wall";13.064264900;52.3928515
428;HEALTHCITY;chaussée de charleroi 73-75;Namur;5000;N/A;4.8411356000;50.4622637
429;KINEO ERPENT;Place Notre Dame de la Paix 1;Erpent;5101;N/A;4.8960382999;50.4407757
430;HELENE ENGELBRECHT SCHULE;Reichsstraße 31-34;Braunschweig;38100;N/A;10.521917099;52.2680221
431;GEMEENTE PUURS;Kloosterhof 1;Puurs;2870;"<p class=""p1"">AED lokatie : inkomhal SEH de Kollebloem <p class=""p1"">Beschikbare : 1 powerheart G3 Plus volautomatisch";4.2751759000;51.0741974
432;HILTON CENTER BRUSSELS;Boulvard de Waterloo 38;Bruxelles;1000;N/A;4.3575676000;50.8372557
433;ESPLANADE SHOPPING;10 rue de l'accueil;Louvain-la-Neuve;1348;N/A;4.6166627000;50.6709521
434;KU LEUVEN;Naamsesteenweg 355;Heverlee;3001;"<p class=""p1"">Ingang sporthal";4.6958342000;50.8581678
435;ADMINISTRATION PROVINCIALE NAMUR - INSTITUT PROVINCIAL DE FORMATION;Rue Henri Blès 188-190;Namur;5000;situé dans l'aile Sambre au 4ème étage.;4.8395309;50.4653402
436;ADMINISTRATION COMMUNALE DE MARCHE;Boulvard du Midi, 22;Marche-en-Famenne;6900;N/A;5.3440067999;50.2259951
437;GEMEENTE ERPE-MERE;Oudenaardsesteenweg 458;Erpe-Mere;9420;"<p class=""p1"">Sporthal Steenberg";3.9450832999;50.9214661
438;SPORTHAL DE VRIJHALS;Cyriel Verschaevestraat 15;Puurs;2870;"<p class=""p1"">AED lokatie : Inkomhal Sporthal De Vrijhals <p class=""p1"">Beschikbare : 1 Powerheart G3 Plus volautomatisch";4.3283950999;51.046926799
439;STADSBESSTUUR TIENEN;Grote Markt 27;Tienen;3300;N/A;4.9366000999;50.807534399
440;SPORTZENTRUM;Stockbergerweg 5;Eupen;4700;N/A;6.0390969999;50.6276139
441;PHARMACIE APOTHEKE SCHUNCK;Bergstrasse, 59;Eupen;4700;N/A;6.0331811999;50.628307600
442;PHARMACIE APOTHEKE REUL;Rue du Couvent 20;Eupen;4700;N/A;6.0309426999;50.6314637
443;GARE DE EUPEN;Bahnhofsstrasse;Eupen;4700;N/A;6.0369279563;50.635152949
444;PISCINE DE CHAUDFONTAINE;Avenue des Thermes 147;Chaudfontaine;4050;N/A;5.6528527681;50.589296636
445;D'IETEREN;Rue du mail 50;Bruxelles;1050;situé au bureau d'accueil, dans le showroom VW.;4.3600043999;50.8220872
446;ZIEKENHUIS OOST-LIMBURG;Schiepse Bos 6;Genk;3600;N/A;5.5200082000;50.9584591
447;CLUB TENNIS LA RAQUETTE;Avenue de la Belle Voie, 28;wavre;1300;N/A;4.6195493000;50.7207186
448;GARE DE NAMUR;Place de la Station;Namur;5000;N/A;4.8625085269;50.468583857
449;PROV-LG CENTRE D'ENTRAÎNEMENT ET DE FORMATION DE HAUT NIVEAU DE FOOTBALL DE LA RÉGION WALLONNE (CREF);Rue Belle-Fleur, 3;Blegny;4670;situé à l'infirmerie;5.7192976000;50.6875639
450;PROV-LG DOMAINE TOURISTIQUE DE BLÉGNY MINE;Rue Lambert Marlay, 23;Blegny;4670;situé à l'accueil;5.7225829058;50.686501486
451;PROV-LG ANTENNE D'INFORMATIONS;Bergstrasse, 16;Eupen;4700;situé à l'accueil au rez-de-chaussée.;6.0333934999;50.629397999
452;"PROV-LG DÉPISTAGE MOBILE ""LES CARS""";Rue de Wallonie 28;Grace-Hollogne;4460;situé dans chaque car de dépistage;5.4931965000;50.6582356
453;PROV-LG ANTENNE D'INFORMATIONS HUY;Avenue des Ardennes, 8;Huy;4500;situéau rez-de-chaussée à l'accueil.;5.2393325000;50.5191842
454;PROV-LG CENTRE DE FORMATION DE TENNIS DE HUY (CPFTH);Plaine de la Sarte, 18A;Huy;4500;situé au 1er étage, à l'entrée de la cafétéria.;5.2539656999;50.5143978
455;PROV-LG HEPL SITE KURTH;Quai Godefroid Kurth, 100;Liège;4020;situé dans le bureau du conseiller en prévention.;5.5992932999;50.648122699
456;"PROV-LG SITE ""OPÉRA""";Rue Georges Clémenceau, 15;Liège;4000;situé au 5ème étage, au secrétariat DGT.;5.5703866000;50.6430921
457;PROV-LG ANTENNE D'INFORMATIONS DE VERVIERS;Rue des Martyrs, 1;Verviers;4800;situé au rez-de-chaussée à l'accueil.;5.8623661000;50.5925249
458;PROV-LG ANTENNE D'INFORMATIONS WAREMME;Place du Roi Albert, 16;Waremme;4300;situé au rez-de-chaussée à l'accueil.;5.2531993999;50.6962395
459;AACHENER STADTBETRIEB;Madrider Ring 20;Aachen;52078;"<p class=""p1"">AED Standort : Erste Hilfe-Raum, Erdgeschoss <p class=""p1"">Tage und Uhrzeiten der Zugänglichkeit : Werktags zu den Kernarbeitszeiten";6.1297399999;50.7677
460;THEATER;Theaterplatz 1;Aachen;52062;"<p class=""p1"">Eingang Bühnenhaus";6.0868640999;50.7730493
461;MUSIKDIREKTION STADTTHEATER;Hubertusstr. 2-8;Aachen;52064;"<p class=""p1"">Kommentar : 1. Etg., Vorraum technische Leitung";6.0811815423;50.771154844
462;STADT AACHEN;Markt 38-40;Aachen;52062;"<p class=""p1"">Kommentar : im Bürgerservice des Verwaltungsgebäudes <p class=""p1"">Vorzimmer Oberbürgermeister";6.0834475999;50.7764158
463;SERVICE RÉGIONAL INCENDIE POMPIERS SOIGNIES;Rue de la senne 72;Soignies;7060;situé à la caserne des pompiers, dans l'ambulance de réanimation.;4.0700704999;50.5839309
464;RVA HOOFDBESTUUR;Trapstraat 38;Bruxelles;1000;"<p class=""p1"">AED bereikbaar van maandag tot vrijdag (7u30 tot 18u00)";4.3528539000;50.8431212
465;STADTHUIS;Botermarkt 2;Roeselare;8800;"<p class=""p1"">AED hangt buiten aan de muur van het stadhuis, altijd beschikbaar voor iedereen.";3.1256064000;50.9438864
466;ZWEMBAD - SPILLEBAD;H. Spilleboutdreef 33;Roeselare;8800;"<p class=""p1"">AED in EHBO-lokaal, in principe enkel te gebruiken door personeel.";3.1218880999;50.936490799
467;UNIVERSITÉ CATHOLIQUE DE LOUVAIN - HALLES UNIVERSITAIRES;Place de l'université 1;Louvain-la-Neuve;1348;situé au gardiennage dans le local CO18.;4.6159451329;50.669587610
468;UNIVERSITÉ CATHOLIQUE DE LOUVAIN - BÂTIMENT THOMAS MORE;place Montesquieu 2;Louvain-la-Neuve;1348;situé dans le hall d'entrée.;4.6113915999;50.667742399
469;UNIVERSITÉ CATHOLIQUE DE LOUVAIN - BÂTIMENT SOCRATE;place Cardinal Mercier 10-12;Louvain-la-Neuve;1348;situé dans le hall d'entrée.;4.6105271000;50.6700753
470;UNIVERSITÉ CATHOLIQUE DE LOUVAIN - TOUR PASTEUR;avenue Mounier 53;Woluwé;1200;"situé au gardiennage dans le&nbsp <span style=""line-height: 1.5 "">local 53.98.1145.</span><br /><br />";4.4535382000;50.8515077
471;UNIVERSITÉ CATHOLIQUE DE LOUVAIN - RAYMOND LEMAIRE;rue Henri Wafelaerts 47;Saint-Gilles;1060;situé à l'accueil.;4.3499560000;50.8214927
472;HALL DES SPORTS DE STAVELOT;Quai des Vieux Moulins;Stavelot;4970;situé à la cafétéria.;5.9351708640;50.393889349
473;GARE DE CHARLEROI SUD;Square des Martyrs du 18 Août;Charleroi;6000;situé dans la salle des pas perdus, sous le tableau d'affichage des trains.;4.4387737962;50.404712804
474;SPRL UMS AMBULANCES;Rue Vinave 43;Liers;4042;situé dans chaque ambulance.;5.5701867999;50.692609999
475;CULTUREELCENTRUM DE SPIL;H. Spilleboutdreef 1;Roeselare;8800;"<p class=""p1"">AED bevindt zich in de inkom thv. de toiletten.";3.1234715000;50.9373321
476;SPORTCOMPLEX SCHIERVELDE;Diksmuidsesteenweg 396;Roeselare;8800;"<p class=""p1"">AED toestel hangt langs het EHBO-lokaal, aan het beging van de gang voor de kleedkamers.";3.1010323000;50.9511827
477;POLITIEZONE RIHO;Kwadestraat 159 a-b (Accent Business Park, Rumbeke);Roeselare;8800;"<p class=""p1"">Het AED toestel hangt op het 4de verdiep, in de gang tussen de refter en de vergaderlokalen.";3.1748638100;50.920773315
478;JEUGDCOMPLEX KSV;Diksmuidsesteenweg 374;Roeselare;8800;"<p class=""p1"">AED bevindt zich in het EHBO-lokaal aan de ingang van de kleedkamers van de jeugdvoetbalterreinen";3.1024898968;50.951776731
479;IDEWE;Hof ter Weze 1;Roeselare;8800;"<p class=""p1"">AED hangt in de wacht zaal.";3.1180716441;50.923543333
480;MEDIAMARKT;Brugsesteenweg 435-439;Roeselare;8800;"<p class=""p1"">AED hangt thv de kassa's.";3.1196196116;50.969442512
481;CENTRE SPORTIF ST BENOÎT ST SERVAIS;Rue Lambert-le-Bègue, 44;Liège;4000;"<p class=""p1"">situé &nbsp à l'entrée du centre sportif, au rez-de-chaussée, face à la porte d'entrée principale.";5.5632682563;50.639710331
482;GEMEENTE;Fort 2 straat;Wommelgem;2160;"<p class=""p1"">Vlak bij voetbalveld&nbsp ";4.4918678979;51.202135640
483;GEMEENTE SCHOTEN;Verbertstraat 3;Schoten;2900;"<p class=""p1"">aan de muur van het gemeentehuis bevestigt aan de hoek van de Churchilllaan en de Sint Cordulastraat";4.4978430999;51.2507009
484;GEMEENTE;gemeentepark;Schoten;2900;"<p class=""p1"">vlakbij het Kasteel van Schoten en de De Riddershoeve&nbsp ";4.4926526000;51.2874604
485;UNIVERSITEIT ANTWERPEN;Universiteitsplein 1;Wilrijk;2610;"<p class=""p1"">inkomhal van gebouw R 's nachts, weekends gesloten";4.4009020999;51.1638107
486;CITROËN BELUX;8, avenue de Finlande;Braine-L'Alleud;1420;"situé dans le&nbsp <span style=""line-height: 1.5 "">Hall ascenseurs au 2ème étage.</span>";4.3838791000;50.6669929
487;DOMAINE DES HAUTES FAGNES;Rue des charmilles, 67;Ovifat;4950;"situé au r<span style=""line-height: 1.5 "">ez de chaussée près de la grande salle du restaurant.</span>";6.1098309999;50.4736425
488;PISCINE ST PIETER;Olympialaan, 10;Sint-Truiden;3800;"situé au r<span style=""line-height: 1.5 "">ez de chaussée en face du comptoir de l'accueil.</span>";5.1813012000;50.812163899
489;UNIVERSITÉ CATHOLIQUE DE LOUVAIN - BÂTIMENT D;chaussée de Binche 151;Mons;7000;situé dans le grand hall, au rez-de-chaussée.;3.9811919999;50.452763
490;CB MED;rue de Coronmeuse 13;Julémont;4650;situé dans le cabinet médical de cardiologie;5.7810819000;50.6914928
491;COMPLEXE SPORTIF LIBIN;Rue d'Hatrival 173A;Libin;6890;situé dans le hall d'entrée principal;5.2652840000;49.9835831
492;IKEA ARLON;RUE DE GRASS 100;Arlon;6700;situé à proximité de la cantine, accessible via les membres du personnel.;5.8905118000;49.6371676
493;MAISON DE GARDE MÉDICALE GLAMO;Quai Van Beneden 25;Liège;4020;"Situé d<span style=""line-height: 1.5 "">ans le cabinet de consultation de la maison de garde médicale.&nbsp </span>";5.5784015000;50.638107899
494;CENTRE SPORTIF TABORA;Avenue de Tabora, 21;Namur;5000;situé à l'entée, sur la droite après les toilettes.;4.8514661000;50.4684763
495;HELHA GILLY;Rue de l'hôpital, 27;Gilly;6060;N/A;4.4807614000;50.4193807
496;AGC AUTOMOTIVE BELGIUM;Avenue du Marquis;Fleurus;6220;situé à l'intérieur de l'usine, à proximité de l'infirmerie.;4.5313255410;50.457448002
497;HALL DES SPORTS DES PYRAMIDES;Rue Grétry, 10;Welkenraedt;4840;situé dans la grande salle de sport, à proximité de l'entrée des vestiaires.;5.9701049000;50.6629264
498;OFFICE DU TOURISME DE SPA;Rue du Marché n°1A;Spa;4900;"situé<span style=""line-height: 1.5 "">&nbsp dans la cantine du personnel avec une trousse de Secours (s'adresser au comptoir)</span> <span style=""line-height: 1.5 "">C'est au Pouhon Pierre Legrand (n'entre pas dans le cadre de l'établissement)</span>";5.8673477882;50.492236257
499;CENTRE SPORTIF WARFA;Avenue A Hesse n°41;Spa;4900;"<span style=""line-height: 1.5 "">situé dans le Hall Omnisport du bas.</span>";5.8811610717;50.497941288
500;MAISON MÉDICALE ST LÉONARD;rue Maghin 74;Liège;4000;"situé à&nbsp <span style=""line-height: 1.5 "">l'accueil.</span>";5.5879363000;50.6507493
501;PLAINE DE COINTE;Boulevard Kleyer;Liège;4000;"situé d<span style=""line-height: 1.5 "">ans le local des distributeurs de boissons.</span>";5.5634508995;50.620700896
502;MAKRO ALLEUR;avenue du progrès;Alleur;4432;"<p class=""p1"">situé au rez de chaussée, au niveau de la gérance.";5.5252578428;50.672337658
503;BVBA, STAD IEPER;Diksmuidestraat;Ieper;8900;"<p class=""p1"">AED LOKATIE : bushalte grote markt Ieper. <p class=""p1""><span style=""line-height: 1.5 "">BESCHIKBAARHEID :&nbsp </span><span style=""line-height: 1.5 "">elke dag, 24 op 24.</span>";2.8872282842;50.851551546
504;ADMINISTRATION COMMUNALE DE HONNELLES;rue Grande 1;Honnelles;7387;"situé à l'accueil.  d<span style=""line-height: 1.5 "">u lundi au vendredi de 8h00 à 17h00 - Samedi matin de 9h à 11h30.</span>";3.7347933269;50.349080230
505;HALL OMNISPORTS D'ESNEUX;Rue de l'Athénée, 5;Esneux;4130;"situé dans le hall d'accueil.  d<span style=""line-height: 1.5 "">u lundi au vendredi de 9h à 23h.</span>";5.5647626999;50.5330804
506;CPAS D'ESNEUX;Place du Souvenir,1;Tilff;4130;"situé au 1er étage à la cuisine.  d<span style=""line-height: 1.5 "">u lundi au jeudi de 9h à 16h et le vendredi de 9h à 12h.</span>";5.5839487000;50.5663916
507;AGB DENDERMODNE;Leopold II-laan 18a;Dendermodne;9200;"<p class=""p1"">Commentaar : 2 half-automatische AED's beschikbaar in het zwembad op dit adres: 1 achter de kassa, 1 in het zwmebad zelf. <p class=""p1"">Gebouw is open op weekdagen van 7:00-23:00, weekend en feestdagen van 7:00-19:00.";4.1051622999;51.0281431
508;AGB DENDERMODNE SPORTHAL;Van Langenhovestraat 203a;Dendermodne;9200;"<p class=""p1"">Commentaar : AED aan de buitenkant van de sporthal, naast de inkom (links). <p class=""p1"">24/24 beschikbaar.";4.1006252134;51.017577801
509;Q-PARCK HOOFDKANTOOR;De Kleetlaan 5 bus 10;Diegem;1831;"<p class=""p1"">Comment :<span style=""line-height: 1.5 "">&nbsp Het AED toestel bevindt zich aan de receptie van het Q-Park Hoofdkantoor</span> <p class=""p1""><span style=""line-height: 1.5 "">Dagen en uren van beschikbaarheid : Van maandag tot vrijdag van 09u tot 17u.</span>";4.4477432999;50.8881925
510;VLAAMSE OVERHEID - BOUDEWIJNGEBOUW;Albert II-laan 30;Brussel;1000;"<p class=""p1"">Vlaamse Overheid heeft er nog een paar in de Noordwijk staan.";4.3547803124;50.856781594
511;MUTUALITÉ CHRÉTIENNE;Rue laoureux 25-29;Verviers;4800;"situé au r<span style=""line-height: 1.5 "">éfectoire du -1.</span> <span style=""line-height: 1.5 ""> du&nbsp </span><span style=""line-height: 1.5 "">lundi au vendredi de 8:30 à 16:30.</span>";5.8646805423;50.591656400
512;SELOR;Boulevard Bischoffsheim 15;Bruxelles;1000;"POSITION :&nbsp <span style=""line-height: 1.5 "">situé à l'accueil.</span>";4.3683976644;50.850170692
513;CEBEDEAU SART-TILMAN;Chemin des Chevreuils, 3 bâtiment 53 parking 32 Aquapôle ULg;Liège;4000;"situé&nbsp <span style=""line-height: 1.5 "">au premier étage à gauche de l'escalier, à coté de l'ascenceur.</span> <span style=""line-height: 1.5 "">&nbsp </span><span style=""line-height: 1.5 "">du lundi au vendredi de 8h00 à 19h00.</span>";5.5578751976;50.585610584
514;MAISON MÉDICALE MOSAÏQUE;rue des sottais 1;Verviers;4800;"situé à<span style=""line-height: 1.5 "">&nbsp l'accueil.</span> <span style=""line-height: 1.5 "">&nbsp </span><span style=""line-height: 1.5 "">du lundi au vendredi de 8h30 à 18h30.</span> <span style=""line-height: 1.5 ""></span>";5.8646162999;50.5955587
515;GEMEENTEHUIS HOEGAARDEN;Gemeenteplein 1;Hoegaarden;3320;"<p class=""p1"">Commentaar : Gevel Gemeentehuis";4.8875613999;50.7738084
516;BIBLIOTHEEK HOEGAARDEN;Tiensestraat 42;Hoegaarden;3320;"<p class=""p1"">Commentaar : Voorgevel, rechts van deur";4.8934466000;50.7770022
517;CHRPBW SITE DU BOIS DE LA PIERRE;Chaussée de Namur 210;Wavre;1300;"situé au s<span style=""line-height: 1.5 "">ervice de cardiologie.</span> <span style=""line-height: 1.5 ""> 24H/24, 7J/7.</span>";4.6155768999;50.6968324
518;KÄTHE-KOLLWITZ-SCHULE;Bayernallee 6;Aachen;52066;"<p class=""p1"">Kommentar : Standort: Aula";6.0951400000;50.75721
519;MAGASIN COMMUNAL WOLUWE-SAINT-PIERRE;146, val des seigneurs;Bruxelles;1150;situé à l'entré du bâtiment.;4.4559787000;50.843514199
520;HOTEL COMMUNAL WOLUWE-SAINT-PIERRE;Avenue charles thielemans 93;Bruxelles;1150;"<p class=""p1"">situé à gauche en rentrant dans le hall de la population.";4.4271115999;50.8368336
521;ULB;rue des Professeurs Jeener et Brachet 12;Charleroi - Gosselies;6041;"situé dans le h<span style=""line-height: 1.5 "">all d'entrée du bâtiment IBMM - Institut de biologie et de médecine moléculaires.</span> <span style=""line-height: 1.5 ""></span> <span style=""line-height: 1.5 ""> du l</span><span style=""line-height: 1.5 "">undi au vendredi de 7h00 à 19h00.</span> <span style=""line-height: 1.5 ""></span>";4.4653544000;50.4715087
522;CENTRE SPORTIF ET CULTUREL;rue de France, 31;Musson;6750;"POSITION :&nbsp <span style=""line-height: 1.5 "">situé dans le hall sportif, au fond a gauche dans la grande salle.</span>";5.6940357999;49.5554682
523;CENTRE SPORTIF SPETZ;Carrefour de la Spetz, 2;Arlon;6700;"POSITION :&nbsp <span style=""line-height: 1.5 "">situé dans le centre sportif.</span>";5.8241464999;49.6752818
524;MEDI EDU;Mouthorensteenweg 23;Langdorp;3201;"<p class=""p1""><span style=""line-height: 1.5 "">Elke dag van de week.</span>";4.8708300000;50.99531
525;BVBA JEF THYSSEN;Parkstraat 13;Sint-Gillis-Waas;9170;"<p class=""p1"">in woning/kantoor/ in tas op verplaatsing <p class=""p1"">Dagen en uren van beschikbaarheid : Bij aanwezigheid";4.1305783999;51.2159229
526;RWTH AACHEN;Kármán Auditorium, Eilfschornsteinstr. 15;Aachen;52062;"<p class=""p1"">Public AED in the Entrance hall of the Kármán Auditorium. The AED is inside the hall.";6.0803892999;50.7770054
527;BERUFSFEUERHEHR AACHEN;Stolberger Str. 155;Aachen;52068;"<p class=""p1"">im Hauptgebäude der Berufsfeuerwehr Aachen";6.1161299999;50.777179999
528;STADT AACHEN;Madrider Ring 20;Aachen;52078;"<p class=""p1"">Erste-Hilfe-Raum, Erdgeschoss/Ground Floor";6.1297399999;50.7677
529;STADT AACHEN;Hubertusstr. 2-8;Aachen;52064;"<p class=""p1"">1. Etage, Vorraum technische Leitung";6.0809627999;50.770601199
530;SCA HYGIENE PRODUCTS SA;Rue de la Papeterie 2;Stembert;4801;situé à l'intérieur de l'usine.;5.8895920634;50.596086760
531;R OUGREE FC;Avenue du centenaire 7;Ougrée;4102;Situé à proximité du terrain de football.;5.5399461730;50.592491642
532;PISCINE LOUIS NAMECHE;Route de Gembloux 256;Saint-Servais;5002;"situé à<span style=""line-height: 1.5 "">&nbsp l'intérieur du bâtiment, dans la cabine des maitres nageurs.</span>";4.8469188000;50.4753064
533;CENTRE SPORTIF EDMOND LEBURTON;Rue des prés 43;Waremme;4300;"situé d<span style=""line-height: 1.5 "">ans le hall d'entrée, à coté du guichet de la piscine.</span>";5.2493385000;50.698944999
534;CROIX ROUGE - MCR OTTIGNIES;Rue de Franquenies, 10;Céroux-Mousty;1341;"situé d<span style=""line-height: 1.5 "">ans le couloir d'entrée, sur le mur de droite. L'entrée est à hauteur de l'enseigne murale ""Croix Rouge"" du bâtiment (entre la maison des jeunes ""Centre Nerveux"" et le garage du service de secours).</span>";4.5697847999;50.6615777
535;HOME LORIERS - CPAS DE HANNUT;rue de Wasseiges 7;crehen;4280;"situé dans le&nbsp <span style=""line-height: 1.5 "">couloir d'accueil à proximité du bureau du directeur.</span> <span style=""line-height: 1.5 "">&nbsp </span><span style=""line-height: 1.5 "">du lundi au dimanche de 8h30 à 20h00.</span> <span style=""line-height: 1.5 ""></span>";5.0631779000;50.6595215
536;E.T.A. L'AURORE - CPAS DE HANNUT;route de Tirlemont 106;Hannut;4280;"situé dans le h<span style=""line-height: 1.5 "">all, à proximité&nbsp </span><span style=""line-height: 1.5 "">du réfectoire au 1er hangar du Domaine militaire.</span> <span style=""line-height: 1.5 "">&nbsp </span><span style=""line-height: 1.5 "">du lundi au vendredi de 08h30 à 16h15.</span>";5.0655859999;50.683267099
537;CPAS DE HANNUT;rue de l'Aîte 3;Hannut;4280;"situé dans le h<span style=""line-height: 1.5 "">all d'accueil près de l'entrée du WC.</span> <span style=""line-height: 1.5 "">&nbsp </span><span style=""line-height: 1.5 "">du lundi au vendredi de 06h45 à 18h15.</span>";5.0775486;50.6710832
538;H-F AMBU SPRL;Avenue de Norvège, 29;Malmedy;4960;"situé d<span style=""line-height: 1.5 "">ans les bureaux.</span> <span style=""line-height: 1.5 ""> d</span><span style=""line-height: 1.5 "">u Lundi au Vendredi de 8H à 16H30.</span> <span style=""line-height: 1.5 ""></span>";6.0024524000;50.4155189
539;IDELUX;Drève de l'arc en ciel;Arlon;6700;"sirtué<span style=""line-height: 1.5 "">&nbsp à l'accueil de l'entreprise.</span>";5.7857200580;49.675945793
540;SOCIÉTÉ WALLONE DES EAUX (SWDE);Parc Industriel des Hauts-Sarts, 2ème Avenue, 40-42;Herstal;4040;"situé&nbsp <span style=""line-height: 1.5 "">au rez-de-chaussée, dans le hall d'entrée.</span>";5.6210376000;50.695166099
541;OFFICES DU TOURISME;Zeedijk 26a;Sint Idesbald;8670;"situé&nbsp <span style=""line-height: 1.5 "">sur la gauche du bâtiment,&nbsp </span><span style=""line-height: 1.5 "">en bas des escaliers.</span>";2.6106664999;51.1115631
542;INSTITUT SAINTE THERESE D'AVILA;Rue Soeur Lutgardis,5;Chênéé;4032;"situé dans le h<span style=""line-height: 1.5 "">all d'entrée principal, à côté du bureau d'accueil et de l'armoire incendie.</span> &nbsp  <span style=""line-height: 1.5 ""> L</span><span style=""line-height: 1.5 "">undi - Mardi - Jeudi - Vendredi de 07h30 à 17h00   Mercredi de 07h30 à 15h00.<br />Fermé en période de congé scolaire.</span>";5.6190405496;50.612942727
543;AMTSGERICHT JÜLICH;Wilhelmstraße 15;Jülich;52428;"<p class=""p1"">AED hängt in der Wachtmeisterei.&nbsp  <p class=""p1"">Tage und Uhrzeiten der Zugänglichkeit : Öffnungszeiten montags bis freitags siehe <a href=""http://ag-juelich.nrw.de/""><span class=""s1"">http://ag-juelich.nrw.de</span></a>";6.3657534153;50.922808318
544;STADT WÜRSELEN;Morlaixplatz 1;Würselen;52146;"<p class=""p1"">KOMMENTAR : AED im EG.";6.1299199999;50.81953
545;AQUANA;Willy-Brandt-Ring 100;Würselen;52146;"POSITION :&nbsp <span style=""line-height: 1.5 "">Sanitätsraum.</span>";6.1435000000;50.82206
546;SCHWIMMHALLE KOHLSCHEID;Zellerstraße;Herzogenrath;52134;"<p class=""p1"">KOMMENTAR &nbsp : In der Schwimmmeister-Kabine.";6.0862402999;50.8284359
547;PFARRE CHRISTUS UNSER FRIEDE;Markt 3;Herzogenrath;52134;"<p class=""p1"">Kommentar : In der Sakristei der Kirche.";6.0884899999;50.834799999
548;CINETOWER;Hubertusstraße;Alsdorf;52477;"<p class=""p1"">Kommentar : In der Vorhalle neben dem Eingang zu den Toiletten.";6.1656092000;50.8752495
549;MHD JÜLICH;Am Mühlenteich 2;Jülich;52428;"<p class=""p1"">Kommentar : Es handelt sich um einen vor dem Büro/ Zentrale aufgehängten AED. Sicher zugänglich (mit Vorbehalt) 07:00-15:00 Mo- Fr.&nbsp ";6.3777700000;50.91125
550;POWER POINT;Römerstraße 19;Jülich;52428;"<p class=""p1"">Kommentar : AED hängt im Eingangsbereich.Öffnungszeiten des Fitnessstudios: siehe <a href=""http://www.powerpoint-juelich.de/index.php""><span class=""s1"">http://www.powerpoint-juelich.de/index.php</span></a>";6.3653815999;50.9240381
551;RATHAUS;Große Rurstrasse;Jülich;52428;"<p class=""p1"">Kommentar : Öffnungszeiten siehe Website <a href=""http://www.juelich.de/""><span class=""s1"">www.juelich.de</span></a>";6.3571967999;50.9206839
552;INSTITUT FÜR ANORGANISCHE CHEMIE RWTH AACHEN;Landoltweg 1;Aachen;52074;"<p class=""p1"">Kommentar : Im Eingang vom IOC.";6.0723295000;50.7779688
